# seconds, nanoseconds, trueX, trueY, trueZ, trueYaw, odomX, odomY, odomZ, odomYaw
1.731226752000000000e+09,5.979610240000000000e+08,1.023938059806823730e+00,-1.046068429946899414e+00,5.000060051679611206e-02,-1.570805788040161133e+00,8.177872896194458008e-01,-9.358870387077331543e-01,0.000000000000000000e+00,-1.770797848701477051e+00
1.731226752000000000e+09,7.005011840000000000e+08,1.023937582969665527e+00,-1.095785260200500488e+00,5.000047013163566589e-02,-1.570803165435791016e+00,8.177872896194458008e-01,-9.358870387077331543e-01,0.000000000000000000e+00,-1.770797848701477051e+00
1.731226752000000000e+09,8.005328640000000000e+08,1.023937344551086426e+00,-1.145502090454101562e+00,5.000037327408790588e-02,-1.570801258087158203e+00,7.842060327529907227e-01,-1.101553797721862793e+00,0.000000000000000000e+00,-1.770785331726074219e+00
1.731226752000000000e+09,8.969324160000000000e+08,1.023937225341796875e+00,-1.195219039916992188e+00,5.000029876828193665e-02,-1.570799946784973145e+00,7.842060327529907227e-01,-1.101553797721862793e+00,0.000000000000000000e+00,-1.770785331726074219e+00
1.731226752000000000e+09,9.962144000000000000e+08,1.023937106132507324e+00,-1.244935870170593262e+00,5.000024288892745972e-02,-1.570798993110656738e+00,7.842060327529907227e-01,-1.101553797721862793e+00,0.000000000000000000e+00,-1.770785331726074219e+00
1.731226752000000000e+09,9.554447200000000000e+07,1.023936986923217773e+00,-1.294652700424194336e+00,5.000020191073417664e-02,-1.570798397064208984e+00,7.842060327529907227e-01,-1.101553797721862793e+00,0.000000000000000000e+00,-1.770785331726074219e+00
1.731226752000000000e+09,1.952196960000000000e+08,1.023936867713928223e+00,-1.344369649887084961e+00,5.000016838312149048e-02,-1.570797920227050781e+00,7.506259679794311523e-01,-1.267220735549926758e+00,0.000000000000000000e+00,-1.770781636238098145e+00
1.731226752000000000e+09,2.949852160000000000e+08,1.023936867713928223e+00,-1.394086480140686035e+00,5.000014603137969971e-02,-1.570797562599182129e+00,7.506259679794311523e-01,-1.267220735549926758e+00,0.000000000000000000e+00,-1.770781636238098145e+00
1.731226752000000000e+09,3.948560960000000000e+08,1.023936748504638672e+00,-1.443803310394287109e+00,5.000012740492820740e-02,-1.570797324180603027e+00,7.506259679794311523e-01,-1.267220735549926758e+00,0.000000000000000000e+00,-1.770781636238098145e+00
1.731226752000000000e+09,4.949190080000000000e+08,1.023936748504638672e+00,-1.493520259857177734e+00,5.000011622905731201e-02,-1.570797204971313477e+00,7.170462012290954590e-01,-1.432887792587280273e+00,0.000000000000000000e+00,-1.770780563354492188e+00
1.731226752000000000e+09,5.949324800000000000e+08,1.023936748504638672e+00,-1.543237090110778809e+00,5.000010505318641663e-02,-1.570797085762023926e+00,7.170462012290954590e-01,-1.432887792587280273e+00,0.000000000000000000e+00,-1.770780563354492188e+00
1.731226752000000000e+09,6.951203840000000000e+08,1.023936748504638672e+00,-1.592954039573669434e+00,5.000009760260581970e-02,-1.570796966552734375e+00,7.170462012290954590e-01,-1.432887792587280273e+00,0.000000000000000000e+00,-1.770780563354492188e+00
1.731226752000000000e+09,7.955770880000000000e+08,1.023937106132507324e+00,-1.642652750015258789e+00,5.000089854001998901e-02,-1.570815324783325195e+00,6.834664344787597656e-01,-1.598553895950317383e+00,0.000000000000000000e+00,-1.770779848098754883e+00
1.731226752000000000e+09,8.958736000000000000e+08,1.023936390876770020e+00,-1.692369580268859863e+00,5.000069364905357361e-02,-1.570809841156005859e+00,6.834664344787597656e-01,-1.598553895950317383e+00,0.000000000000000000e+00,-1.770779848098754883e+00
1.731226752000000000e+09,9.958028160000000000e+08,1.023935794830322266e+00,-1.742086410522460938e+00,5.000054091215133667e-02,-1.570806026458740234e+00,6.834664344787597656e-01,-1.598553895950317383e+00,0.000000000000000000e+00,-1.770779848098754883e+00
1.731226752000000000e+09,1.016218320000000000e+08,1.023935437202453613e+00,-1.791803240776062012e+00,5.000042542815208435e-02,-1.570803284645080566e+00,6.834664344787597656e-01,-1.598553895950317383e+00,0.000000000000000000e+00,-1.770779848098754883e+00
1.731226752000000000e+09,1.995007040000000000e+08,1.023935198783874512e+00,-1.841520071029663086e+00,5.000033602118492126e-02,-1.570801377296447754e+00,6.498883366584777832e-01,-1.764221310615539551e+00,0.000000000000000000e+00,-1.770765185356140137e+00
1.731226752000000000e+09,3.005423040000000000e+08,1.023934960365295410e+00,-1.891236901283264160e+00,5.000027269124984741e-02,-1.570800065994262695e+00,6.498883366584777832e-01,-1.764221310615539551e+00,0.000000000000000000e+00,-1.770765185356140137e+00
1.731226752000000000e+09,3.985832000000000000e+08,1.023934841156005859e+00,-1.940953850746154785e+00,5.000022426247596741e-02,-1.570799112319946289e+00,6.498883366584777832e-01,-1.764221310615539551e+00,0.000000000000000000e+00,-1.770765185356140137e+00
1.731226752000000000e+09,4.974833600000000000e+08,1.023934721946716309e+00,-1.990670680999755859e+00,5.000018700957298279e-02,-1.570798397064208984e+00,6.163116693496704102e-01,-1.929888963699340820e+00,0.000000000000000000e+00,-1.770760655403137207e+00
1.731226752000000000e+09,5.968766720000000000e+08,1.023934721946716309e+00,-2.040387630462646484e+00,5.000015720725059509e-02,-1.570797920227050781e+00,6.163116693496704102e-01,-1.929888963699340820e+00,0.000000000000000000e+00,-1.770760655403137207e+00
1.731226752000000000e+09,6.971484160000000000e+08,1.023934602737426758e+00,-2.090104341506958008e+00,5.000013858079910278e-02,-1.570797562599182129e+00,6.163116693496704102e-01,-1.929888963699340820e+00,0.000000000000000000e+00,-1.770760655403137207e+00
1.731226752000000000e+09,8.013664000000000000e+08,1.023934602737426758e+00,-2.139821290969848633e+00,5.000011995434761047e-02,-1.570797324180603027e+00,6.163116693496704102e-01,-1.929888963699340820e+00,0.000000000000000000e+00,-1.770760655403137207e+00
1.731226752000000000e+09,9.000272640000000000e+08,1.023934602737426758e+00,-2.189538240432739258e+00,5.000010877847671509e-02,-1.570797204971313477e+00,5.827354192733764648e-01,-2.095556735992431641e+00,0.000000000000000000e+00,-1.770759463310241699e+00
1.731226752000000000e+09,9.987412480000000000e+08,1.023934483528137207e+00,-2.239255189895629883e+00,5.000010132789611816e-02,-1.570797085762023926e+00,5.827354192733764648e-01,-2.095556735992431641e+00,0.000000000000000000e+00,-1.770759463310241699e+00
1.731226752000000000e+09,9.914086400000000000e+07,1.023936390876770020e+00,-2.288959026336669922e+00,5.000107735395431519e-02,-1.570826411247253418e+00,5.827354192733764648e-01,-2.095556735992431641e+00,0.000000000000000000e+00,-1.770759463310241699e+00
1.731226752000000000e+09,1.986889920000000000e+08,1.023934602737426758e+00,-2.338670730590820312e+00,5.000079795718193054e-02,-1.570812702178955078e+00,5.491588711738586426e-01,-2.261223554611206055e+00,0.000000000000000000e+00,-1.770758271217346191e+00
1.731226752000000000e+09,2.988249280000000000e+08,1.023933887481689453e+00,-2.388387441635131836e+00,5.000061914324760437e-02,-1.570807933807373047e+00,5.491588711738586426e-01,-2.261223554611206055e+00,0.000000000000000000e+00,-1.770758271217346191e+00
1.731226752000000000e+09,3.990108160000000000e+08,1.023933410644531250e+00,-2.438104391098022461e+00,5.000048503279685974e-02,-1.570804715156555176e+00,5.491588711738586426e-01,-2.261223554611206055e+00,0.000000000000000000e+00,-1.770758271217346191e+00
1.731226752000000000e+09,4.990203520000000000e+08,1.023933053016662598e+00,-2.487821102142333984e+00,5.000038072466850281e-02,-1.570802330970764160e+00,5.155843496322631836e-01,-2.426891565322875977e+00,0.000000000000000000e+00,-1.770743846893310547e+00
1.731226752000000000e+09,5.990816000000000000e+08,1.023932933807373047e+00,-2.537538051605224609e+00,5.000030621886253357e-02,-1.570800662040710449e+00,5.155843496322631836e-01,-2.426891565322875977e+00,0.000000000000000000e+00,-1.770743846893310547e+00
1.731226752000000000e+09,6.991227520000000000e+08,1.023932695388793945e+00,-2.587255001068115234e+00,5.000024661421775818e-02,-1.570799589157104492e+00,5.155843496322631836e-01,-2.426891565322875977e+00,0.000000000000000000e+00,-1.770743846893310547e+00
1.731226752000000000e+09,7.992023680000000000e+08,1.023932576179504395e+00,-2.636971712112426758e+00,5.000020563602447510e-02,-1.570798754692077637e+00,5.155843496322631836e-01,-2.426891565322875977e+00,0.000000000000000000e+00,-1.770743846893310547e+00
1.731226752000000000e+09,8.993035520000000000e+08,1.023932456970214844e+00,-2.686688661575317383e+00,5.000017210841178894e-02,-1.570798158645629883e+00,4.820111989974975586e-01,-2.592560052871704102e+00,0.000000000000000000e+00,-1.770739436149597168e+00
1.731226752000000000e+09,9.991516800000000000e+08,1.023932456970214844e+00,-2.736405611038208008e+00,5.000014975666999817e-02,-1.570797801017761230e+00,4.820111989974975586e-01,-2.592560052871704102e+00,0.000000000000000000e+00,-1.770739436149597168e+00
1.731226752000000000e+09,9.909431200000000000e+07,1.023932337760925293e+00,-2.786122322082519531e+00,5.000013113021850586e-02,-1.570797443389892578e+00,4.820111989974975586e-01,-2.592560052871704102e+00,0.000000000000000000e+00,-1.770739436149597168e+00
1.731226752000000000e+09,1.992052960000000000e+08,1.023932337760925293e+00,-2.835839271545410156e+00,5.000011622905731201e-02,-1.570797324180603027e+00,4.484384655952453613e-01,-2.758228540420532227e+00,0.000000000000000000e+00,-1.770738244056701660e+00
1.731226752000000000e+09,2.999143360000000000e+08,1.023932337760925293e+00,-2.885556221008300781e+00,5.000010505318641663e-02,-1.570797204971313477e+00,4.484384655952453613e-01,-2.758228540420532227e+00,0.000000000000000000e+00,-1.770738244056701660e+00
1.731226752000000000e+09,3.998856640000000000e+08,1.023949027061462402e+00,-2.915810823440551758e+00,5.000107362866401672e-02,-1.577782988548278809e+00,4.484384655952453613e-01,-2.758228540420532227e+00,0.000000000000000000e+00,-1.770738244056701660e+00
1.731226752000000000e+09,5.000448960000000000e+08,1.023932695388793945e+00,-2.917567491531372070e+00,5.000155046582221985e-02,-1.659832954406738281e+00,4.484384655952453613e-01,-2.758228540420532227e+00,0.000000000000000000e+00,-1.770738244056701660e+00
1.731226752000000000e+09,5.999399680000000000e+08,1.023898005485534668e+00,-2.917830705642700195e+00,5.000139027833938599e-02,-1.748479247093200684e+00,4.339548051357269287e-01,-2.828480720520019531e+00,0.000000000000000000e+00,-1.967589497566223145e+00
1.731226752000000000e+09,6.998285440000000000e+08,1.023845911026000977e+00,-2.918063879013061523e+00,5.000127851963043213e-02,-1.837050557136535645e+00,4.339548051357269287e-01,-2.828480720520019531e+00,0.000000000000000000e+00,-1.967589497566223145e+00
1.731226752000000000e+09,7.999821440000000000e+08,1.023782014846801758e+00,-2.918264865875244141e+00,5.000120773911476135e-02,-1.925555348396301270e+00,4.339548051357269287e-01,-2.828480720520019531e+00,0.000000000000000000e+00,-1.967589497566223145e+00
1.731226752000000000e+09,8.999517440000000000e+08,1.023712158203125000e+00,-2.918431758880615234e+00,5.000116676092147827e-02,-2.014003038406372070e+00,4.335476756095886230e-01,-2.829140186309814453e+00,0.000000000000000000e+00,-2.303071260452270508e+00
1.731226752000000000e+09,9.068400000000000000e+04,1.023642420768737793e+00,-2.918564558029174805e+00,5.000115185976028442e-02,-2.102403640747070312e+00,4.335476756095886230e-01,-2.829140186309814453e+00,0.000000000000000000e+00,-2.303071260452270508e+00
1.731226752000000000e+09,9.993353600000000000e+07,1.023578763008117676e+00,-2.918663501739501953e+00,5.000115185976028442e-02,-2.190767049789428711e+00,4.335476756095886230e-01,-2.829140186309814453e+00,0.000000000000000000e+00,-2.303071260452270508e+00
1.731226752000000000e+09,2.000094400000000000e+08,1.023526906967163086e+00,-2.918730497360229492e+00,5.000115931034088135e-02,-2.279103994369506836e+00,4.332206547260284424e-01,-2.829413175582885742e+00,0.000000000000000000e+00,-2.637891769409179688e+00
1.731226752000000000e+09,3.001916480000000000e+08,1.023492574691772461e+00,-2.918767929077148438e+00,5.000117421150207520e-02,-2.367425203323364258e+00,4.332206547260284424e-01,-2.829413175582885742e+00,0.000000000000000000e+00,-2.637891769409179688e+00
1.731226752000000000e+09,4.008912320000000000e+08,1.023480534553527832e+00,-2.918779373168945312e+00,5.000118166208267212e-02,-2.455742120742797852e+00,4.332206547260284424e-01,-2.829413175582885742e+00,0.000000000000000000e+00,-2.637891769409179688e+00
1.731226752000000000e+09,5.011398400000000000e+08,1.023495078086853027e+00,-2.918769121170043945e+00,5.000118166208267212e-02,-2.544065237045288086e+00,4.332206547260284424e-01,-2.829413175582885742e+00,0.000000000000000000e+00,-2.637891769409179688e+00
1.731226752000000000e+09,6.008362880000000000e+08,1.023539543151855469e+00,-2.918742179870605469e+00,5.000117048621177673e-02,-2.632406234741210938e+00,4.331869781017303467e-01,-2.829436540603637695e+00,0.000000000000000000e+00,-2.972498655319213867e+00
1.731226752000000000e+09,7.010527360000000000e+08,1.023616552352905273e+00,-2.918704271316528320e+00,5.000114440917968750e-02,-2.720775842666625977e+00,4.331869781017303467e-01,-2.829436540603637695e+00,0.000000000000000000e+00,-2.972498655319213867e+00
1.731226752000000000e+09,8.010376960000000000e+08,1.023727416992187500e+00,-2.918660879135131836e+00,5.000111088156700134e-02,-2.809185266494750977e+00,4.331869781017303467e-01,-2.829436540603637695e+00,0.000000000000000000e+00,-2.972498655319213867e+00
1.731226752000000000e+09,9.010200320000000000e+08,1.023872613906860352e+00,-2.918618440628051758e+00,5.000106990337371826e-02,-2.897645235061645508e+00,4.335379600524902344e-01,-2.829446315765380859e+00,0.000000000000000000e+00,2.975808143615722656e+00
1.731226752000000000e+09,1.088451000000000000e+06,1.024051547050476074e+00,-2.918582677841186523e+00,5.000102892518043518e-02,-2.986166477203369141e+00,4.335379600524902344e-01,-2.829446315765380859e+00,0.000000000000000000e+00,2.975808143615722656e+00
1.731226752000000000e+09,1.013632320000000000e+08,1.008498668670654297e+00,-2.920308113098144531e+00,5.000134184956550598e-02,-3.052588224411010742e+00,4.335379600524902344e-01,-2.829446315765380859e+00,0.000000000000000000e+00,2.975808143615722656e+00
1.731226752000000000e+09,2.018875360000000000e+08,9.819473028182983398e-01,-2.922313451766967773e+00,5.000443384051322937e-02,-3.078137397766113281e+00,4.335379600524902344e-01,-2.829446315765380859e+00,0.000000000000000000e+00,2.975808143615722656e+00
1.731226752000000000e+09,3.021644160000000000e+08,9.804854393005371094e-01,-2.922400951385498047e+00,5.000117048621177673e-02,3.120700836181640625e+00,4.026823639869689941e-01,-2.818485260009765625e+00,0.000000000000000000e+00,2.707250833511352539e+00
1.731226752000000000e+09,4.018226560000000000e+08,9.802106618881225586e-01,-2.922383308410644531e+00,5.000109970569610596e-02,3.031989336013793945e+00,4.026823639869689941e-01,-2.818485260009765625e+00,0.000000000000000000e+00,2.707250833511352539e+00
1.731226752000000000e+09,5.020916160000000000e+08,9.799540042877197266e-01,-2.922343969345092773e+00,5.000104755163192749e-02,2.943361282348632812e+00,4.026823639869689941e-01,-2.818485260009765625e+00,0.000000000000000000e+00,2.707250833511352539e+00
1.731226752000000000e+09,6.018912640000000000e+08,9.797279834747314453e-01,-2.922288656234741211e+00,5.000101774930953979e-02,2.854806184768676758e+00,4.018853604793548584e-01,-2.817962646484375000e+00,0.000000000000000000e+00,2.372807264328002930e+00
1.731226752000000000e+09,7.019443200000000000e+08,9.795796871185302734e-01,-2.922182798385620117e+00,5.000080168247222900e-02,2.828532934188842773e+00,4.018853604793548584e-01,-2.817962646484375000e+00,0.000000000000000000e+00,2.372807264328002930e+00
1.731226752000000000e+09,8.018497920000000000e+08,9.796892404556274414e-01,-2.922146797180175781e+00,5.000086128711700439e-02,2.889331340789794922e+00,4.018853604793548584e-01,-2.817962646484375000e+00,0.000000000000000000e+00,2.372807264328002930e+00
1.731226752000000000e+09,9.023359360000000000e+08,9.798651337623596191e-01,-2.922183513641357422e+00,5.000086873769760132e-02,2.977845907211303711e+00,4.020318090915679932e-01,-2.818099498748779297e+00,0.000000000000000000e+00,2.464460134506225586e+00
1.731226752000000000e+09,2.970455000000000000e+06,9.800729155540466309e-01,-2.922208070755004883e+00,5.000086873769760132e-02,3.066431045532226562e+00,4.020318090915679932e-01,-2.818099498748779297e+00,0.000000000000000000e+00,2.464460134506225586e+00
1.731226752000000000e+09,1.027680960000000000e+08,9.802578091621398926e-01,-2.922215223312377930e+00,5.000085756182670593e-02,-3.128076314926147461e+00,4.020318090915679932e-01,-2.818099498748779297e+00,0.000000000000000000e+00,2.464460134506225586e+00
1.731226752000000000e+09,2.029581760000000000e+08,9.584027528762817383e-01,-2.924144983291625977e+00,5.000346899032592773e-02,-3.067985296249389648e+00,4.020318090915679932e-01,-2.818099498748779297e+00,0.000000000000000000e+00,2.464460134506225586e+00
1.731226752000000000e+09,3.028907520000000000e+08,9.066050052642822266e-01,-2.927750110626220703e+00,5.000100284814834595e-02,-3.068624734878540039e+00,3.606681525707244873e-01,-2.798774957656860352e+00,0.000000000000000000e+00,2.705247163772583008e+00
1.731226752000000000e+09,4.030181760000000000e+08,8.570215106010437012e-01,-2.931350231170654297e+00,5.000077560544013977e-02,-3.069591283798217773e+00,3.606681525707244873e-01,-2.798774957656860352e+00,0.000000000000000000e+00,2.705247163772583008e+00
1.731226752000000000e+09,5.030510720000000000e+08,8.074520230293273926e-01,-2.934901237487792969e+00,5.000060051679611206e-02,-3.070554494857788086e+00,3.606681525707244873e-01,-2.798774957656860352e+00,0.000000000000000000e+00,2.705247163772583008e+00
1.731226752000000000e+09,6.032183040000000000e+08,7.578788399696350098e-01,-2.938404560089111328e+00,5.000047013163566589e-02,-3.071518421173095703e+00,2.072150558233261108e-01,-2.726826429367065430e+00,0.000000000000000000e+00,2.701313734054565430e+00
1.731226752000000000e+09,7.038669440000000000e+08,7.083020210266113281e-01,-2.941859960556030273e+00,5.000037327408790588e-02,-3.072483539581298828e+00,2.072150558233261108e-01,-2.726826429367065430e+00,0.000000000000000000e+00,2.701313734054565430e+00
1.731226752000000000e+09,8.040984320000000000e+08,6.587216854095458984e-01,-2.945267677307128906e+00,5.000029876828193665e-02,-3.073449373245239258e+00,2.072150558233261108e-01,-2.726826429367065430e+00,0.000000000000000000e+00,2.701313734054565430e+00
1.731226752000000000e+09,9.040404480000000000e+08,6.091545820236206055e-01,-2.948621988296508789e+00,5.000092461705207825e-02,-3.074527978897094727e+00,2.072150558233261108e-01,-2.726826429367065430e+00,0.000000000000000000e+00,2.701313734054565430e+00
1.731226752000000000e+09,4.001186000000000000e+06,5.595667958259582520e-01,-2.951928138732910156e+00,5.000071227550506592e-02,-3.075496196746826172e+00,5.449253693222999573e-02,-2.654534578323364258e+00,0.000000000000000000e+00,2.697662830352783203e+00
1.731226752000000000e+09,1.042701280000000000e+08,5.099756121635437012e-01,-2.955186367034912109e+00,5.000055208802223206e-02,-3.076465606689453125e+00,5.449253693222999573e-02,-2.654534578323364258e+00,0.000000000000000000e+00,2.697662830352783203e+00
1.731226752000000000e+09,2.038886560000000000e+08,4.603809416294097900e-01,-2.958396673202514648e+00,5.000043287873268127e-02,-3.077435970306396484e+00,5.449253693222999573e-02,-2.654534578323364258e+00,0.000000000000000000e+00,2.697662830352783203e+00
1.731226752000000000e+09,3.040149760000000000e+08,4.107829332351684570e-01,-2.961558580398559570e+00,5.000034347176551819e-02,-3.078407287597656250e+00,-9.796836227178573608e-02,-2.581682443618774414e+00,0.000000000000000000e+00,2.693989992141723633e+00
1.731226752000000000e+09,4.040218560000000000e+08,3.611819744110107422e-01,-2.964672803878784180e+00,4.999560862779617310e-02,-3.079418897628784180e+00,-9.796836227178573608e-02,-2.581682443618774414e+00,0.000000000000000000e+00,2.693989992141723633e+00
1.731226752000000000e+09,5.049548160000000000e+08,3.115936815738677979e-01,-2.967730760574340820e+00,5.000085011124610901e-02,-3.080465316772460938e+00,-9.796836227178573608e-02,-2.581682443618774414e+00,0.000000000000000000e+00,2.693989992141723633e+00
1.731226752000000000e+09,6.049822720000000000e+08,2.619855105876922607e-01,-2.970742464065551758e+00,5.000065639615058899e-02,-3.081439971923828125e+00,-2.501620948314666748e-01,-2.508269309997558594e+00,0.000000000000000000e+00,2.690311431884765625e+00
1.731226752000000000e+09,7.049514240000000000e+08,2.123741507530212402e-01,-2.973705768585205078e+00,5.000051110982894897e-02,-3.082415819168090820e+00,-2.501620948314666748e-01,-2.508269309997558594e+00,0.000000000000000000e+00,2.690311431884765625e+00
1.731226752000000000e+09,8.050270720000000000e+08,1.627596318721771240e-01,-2.976620674133300781e+00,5.000040307641029358e-02,-3.083392381668090820e+00,-2.501620948314666748e-01,-2.508269309997558594e+00,0.000000000000000000e+00,2.690311431884765625e+00
1.731226752000000000e+09,9.050725120000000000e+08,1.131420210003852844e-01,-2.979487180709838867e+00,5.000032112002372742e-02,-3.084370136260986328e+00,-2.501620948314666748e-01,-2.508269309997558594e+00,0.000000000000000000e+00,2.690311431884765625e+00
1.731226752000000000e+09,4.981400000000000000e+06,6.352972984313964844e-02,-2.982300996780395508e+00,5.000082775950431824e-02,-3.085424184799194336e+00,-4.020879566669464111e-01,-2.434293508529663086e+00,0.000000000000000000e+00,2.686611413955688477e+00
1.731226752000000000e+09,1.050220400000000000e+08,1.390606816858053207e-02,-2.985066652297973633e+00,5.000064149498939514e-02,-3.086404085159301758e+00,-4.020879566669464111e-01,-2.434293508529663086e+00,0.000000000000000000e+00,2.686611413955688477e+00
1.731226752000000000e+09,2.050507200000000000e+08,-3.572078421711921692e-02,-2.987783670425415039e+00,5.000049993395805359e-02,-3.087384939193725586e+00,-4.020879566669464111e-01,-2.434293508529663086e+00,0.000000000000000000e+00,2.686611413955688477e+00
1.731226752000000000e+09,3.058250560000000000e+08,-8.535055816173553467e-02,-2.990451812744140625e+00,5.000039190053939819e-02,-3.088366985321044922e+00,-5.537423491477966309e-01,-2.359755277633666992e+00,0.000000000000000000e+00,2.682908535003662109e+00
1.731226752000000000e+09,4.060041920000000000e+08,-1.349832117557525635e-01,-2.993071317672729492e+00,5.000031366944313049e-02,-3.089349985122680664e+00,-5.537423491477966309e-01,-2.359755277633666992e+00,0.000000000000000000e+00,2.682908535003662109e+00
1.731226752000000000e+09,5.058896320000000000e+08,-1.846102625131607056e-01,-2.995637655258178711e+00,5.000080540776252747e-02,-3.090409517288208008e+00,-5.537423491477966309e-01,-2.359755277633666992e+00,0.000000000000000000e+00,2.682908535003662109e+00
1.731226752000000000e+09,6.060457600000000000e+08,-2.342486530542373657e-01,-2.998155593872070312e+00,5.000062286853790283e-02,-3.091394901275634766e+00,-5.537423491477966309e-01,-2.359755277633666992e+00,0.000000000000000000e+00,2.682908535003662109e+00
1.731226752000000000e+09,7.058678400000000000e+08,-2.838898599147796631e-01,-3.000624895095825195e+00,5.000048503279685974e-02,-3.092381000518798828e+00,-7.051215171813964844e-01,-2.284652471542358398e+00,0.000000000000000000e+00,2.679192066192626953e+00
1.731226752000000000e+09,8.060201600000000000e+08,-3.335337340831756592e-01,-3.003045082092285156e+00,5.000038072466850281e-02,-3.093368291854858398e+00,-7.051215171813964844e-01,-2.284652471542358398e+00,0.000000000000000000e+00,2.679192066192626953e+00
1.731226752000000000e+09,9.062916480000000000e+08,-3.831802904605865479e-01,-3.005416154861450195e+00,5.000030621886253357e-02,-3.094356536865234375e+00,-7.051215171813964844e-01,-2.284652471542358398e+00,0.000000000000000000e+00,2.679192066192626953e+00
1.731226752000000000e+09,5.972651000000000000e+06,-4.328210353851318359e-01,-3.007733345031738281e+00,5.000077933073043823e-02,-3.095421791076660156e+00,-8.562231659889221191e-01,-2.208984136581420898e+00,0.000000000000000000e+00,2.675465822219848633e+00
1.731226752000000000e+09,1.060397360000000000e+08,-4.824728965759277344e-01,-3.010002613067626953e+00,5.000060424208641052e-02,-3.096412420272827148e+00,-8.562231659889221191e-01,-2.208984136581420898e+00,0.000000000000000000e+00,2.675465822219848633e+00
1.731226752000000000e+09,2.187372640000000000e+08,-5.321272611618041992e-01,-3.012222528457641602e+00,5.000047013163566589e-02,-3.097403764724731445e+00,-8.562231659889221191e-01,-2.208984136581420898e+00,0.000000000000000000e+00,2.675465822219848633e+00
1.731226752000000000e+09,3.125901120000000000e+08,-5.817840695381164551e-01,-3.014393329620361328e+00,5.000037327408790588e-02,-3.098396301269531250e+00,-1.007042765617370605e+00,-2.132750749588012695e+00,0.000000000000000000e+00,2.671707630157470703e+00
1.731226752000000000e+09,4.102795520000000000e+08,-6.314433217048645020e-01,-3.016514778137207031e+00,5.000029504299163818e-02,-3.099389791488647461e+00,-1.007042765617370605e+00,-2.132750749588012695e+00,0.000000000000000000e+00,2.671707630157470703e+00
1.731226752000000000e+09,5.097363520000000000e+08,-6.688788533210754395e-01,-3.017578840255737305e+00,4.999257996678352356e-02,-3.102596998214721680e+00,-1.007042765617370605e+00,-2.132750749588012695e+00,0.000000000000000000e+00,2.671707630157470703e+00
1.731226752000000000e+09,6.095420800000000000e+08,-6.970178484916687012e-01,-3.017955780029296875e+00,5.000436305999755859e-02,-3.135543584823608398e+00,-1.007042765617370605e+00,-2.132750749588012695e+00,0.000000000000000000e+00,2.671707630157470703e+00
1.731226752000000000e+09,7.098385280000000000e+08,-7.487433552742004395e-01,-3.018229484558105469e+00,5.000093951821327209e-02,-3.135788917541503906e+00,-1.109281182289123535e+00,-2.075353145599365234e+00,0.000000000000000000e+00,2.569797992706298828e+00
1.731226752000000000e+09,8.098908160000000000e+08,-7.984619736671447754e-01,-3.018491983413696289e+00,5.000072345137596130e-02,-3.136822223663330078e+00,-1.109281182289123535e+00,-2.075353145599365234e+00,0.000000000000000000e+00,2.569797992706298828e+00
1.731226752000000000e+09,9.099680640000000000e+08,-8.481770753860473633e-01,-3.018703222274780273e+00,5.000055953860282898e-02,-3.137855052947998047e+00,-1.109281182289123535e+00,-2.075353145599365234e+00,0.000000000000000000e+00,2.569797992706298828e+00
1.731226752000000000e+09,9.989064000000000000e+06,-8.978927135467529297e-01,-3.018862724304199219e+00,5.000043287873268127e-02,-3.138881921768188477e+00,-1.251816749572753906e+00,-1.983223199844360352e+00,0.000000000000000000e+00,2.565806150436401367e+00
1.731226752000000000e+09,1.100595360000000000e+08,-9.476088881492614746e-01,-3.018976211547851562e+00,5.000034347176551819e-02,-3.139693021774291992e+00,-1.251816749572753906e+00,-1.983223199844360352e+00,0.000000000000000000e+00,2.565806150436401367e+00
1.731226752000000000e+09,2.099043680000000000e+08,-9.973254203796386719e-01,-3.019055843353271484e+00,5.000027641654014587e-02,-3.140261411666870117e+00,-1.251816749572753906e+00,-1.983223199844360352e+00,0.000000000000000000e+00,2.565806150436401367e+00
1.731226752000000000e+09,3.098985600000000000e+08,-1.047042131423950195e+00,-3.019111633300781250e+00,5.000022426247596741e-02,-3.140659809112548828e+00,-1.251816749572753906e+00,-1.983223199844360352e+00,0.000000000000000000e+00,2.565806150436401367e+00
1.731226752000000000e+09,4.102552960000000000e+08,-1.096758961677551270e+00,-3.019150733947753906e+00,5.000018700957298279e-02,-3.140938997268676758e+00,-1.393469333648681641e+00,-1.890988111495971680e+00,0.000000000000000000e+00,2.563483238220214844e+00
1.731226752000000000e+09,5.099749120000000000e+08,-1.146475791931152344e+00,-3.019178152084350586e+00,5.000016093254089355e-02,-3.141134738922119141e+00,-1.393469333648681641e+00,-1.890988111495971680e+00,0.000000000000000000e+00,2.563483238220214844e+00
1.731226752000000000e+09,6.099600000000000000e+08,-1.196192622184753418e+00,-3.019197225570678711e+00,5.000013858079910278e-02,-3.141271829605102539e+00,-1.393469333648681641e+00,-1.890988111495971680e+00,0.000000000000000000e+00,2.563483238220214844e+00
1.731226752000000000e+09,7.101639680000000000e+08,-1.245909571647644043e+00,-3.019210815429687500e+00,5.000012367963790894e-02,-3.141367912292480469e+00,-1.534998178482055664e+00,-1.798561096191406250e+00,0.000000000000000000e+00,2.562789201736450195e+00
