1.097992420196533203e+00,1.097985148429870605e+00,1.097998499870300293e+00,1.097990870475769043e+00,1.098003506660461426e+00
1.092176795005798340e+00,1.092169046401977539e+00,1.092180728912353516e+00,1.092172503471374512e+00,1.092183947563171387e+00
1.086752891540527344e+00,1.086744904518127441e+00,1.086754798889160156e+00,1.086746454238891602e+00,1.086756467819213867e+00
1.081712007522583008e+00,1.081703662872314453e+00,1.081712126731872559e+00,1.081703543663024902e+00,1.081711769104003906e+00
1.052493333816528320e+00,1.052647709846496582e+00,1.052856206893920898e+00,1.053003787994384766e+00,1.053212523460388184e+00
1.023569107055664062e+00,1.023717999458312988e+00,1.023916840553283691e+00,1.024059176445007324e+00,1.024257421493530273e+00
1.017805099487304688e+00,1.017795443534851074e+00,1.017799019813537598e+00,1.017789125442504883e+00,1.017792344093322754e+00
1.014390587806701660e+00,1.014380335807800293e+00,1.014382600784301758e+00,1.014372587203979492e+00,1.014374494552612305e+00
1.011307120323181152e+00,1.011296749114990234e+00,1.011297583580017090e+00,1.011287093162536621e+00,1.011287927627563477e+00
1.008550167083740234e+00,1.008539319038391113e+00,1.008538842201232910e+00,1.008528232574462891e+00,1.008527636528015137e+00
1.006115078926086426e+00,1.006104111671447754e+00,1.006102323532104492e+00,1.006091237068176270e+00,1.006089448928833008e+00
1.003998279571533203e+00,1.003987073898315430e+00,1.003983855247497559e+00,1.003972768783569336e+00,1.003969430923461914e+00
1.002196431159973145e+00,1.002184629440307617e+00,1.002180576324462891e+00,1.002168774604797363e+00,1.002164244651794434e+00
1.000706553459167480e+00,1.000694632530212402e+00,1.000689029693603516e+00,1.000677108764648438e+00,1.000671625137329102e+00
9.995266795158386230e-01,9.995143413543701172e-01,9.995074868202209473e-01,9.994955062866210938e-01,9.994884729385375977e-01
9.986549019813537598e-01,9.986420869827270508e-01,9.986339807510375977e-01,9.986215233802795410e-01,9.986133575439453125e-01
9.980895519256591797e-01,9.980764985084533691e-01,9.980670809745788574e-01,9.980545043945312500e-01,9.980450868606567383e-01
9.864205121994018555e-01,9.865314960479736328e-01,9.866660237312316895e-01,9.867714047431945801e-01,9.869073629379272461e-01
9.694031476974487305e-01,9.695114493370056152e-01,9.696412086486816406e-01,9.697443246841430664e-01,9.698752164840698242e-01
9.532498121261596680e-01,9.533556103706359863e-01,9.534810185432434082e-01,9.535818099975585938e-01,9.537083506584167480e-01
9.488309621810913086e-01,9.488165378570556641e-01,9.488024711608886719e-01,9.487885832786560059e-01,9.487744569778442383e-01
9.497472643852233887e-01,9.497323036193847656e-01,9.497169852256774902e-01,9.497029185295104980e-01,9.496875405311584473e-01
9.509564042091369629e-01,9.509411454200744629e-01,9.509246945381164551e-01,9.509101510047912598e-01,9.508935809135437012e-01
9.524604082107543945e-01,9.524447917938232422e-01,9.524270892143249512e-01,9.524121284484863281e-01,9.523945450782775879e-01
9.542617797851562500e-01,9.542456865310668945e-01,9.542267322540283203e-01,9.542116522789001465e-01,9.541926383972167969e-01
9.563632011413574219e-01,9.563468694686889648e-01,9.563263654708862305e-01,9.563109278678894043e-01,9.562907218933105469e-01
9.587675929069519043e-01,9.587509036064147949e-01,9.587293863296508789e-01,9.587135910987854004e-01,9.586920142173767090e-01
9.614793062210083008e-01,9.614622592926025391e-01,9.614394903182983398e-01,9.614231586456298828e-01,9.614003300666809082e-01
9.645024538040161133e-01,9.644849896430969238e-01,9.644606709480285645e-01,9.644443988800048828e-01,9.644200205802917480e-01
9.678416252136230469e-01,9.678236842155456543e-01,9.677982330322265625e-01,9.677813649177551270e-01,9.677557349205017090e-01
9.715025424957275391e-01,9.714840650558471680e-01,9.714571833610534668e-01,9.714398980140686035e-01,9.714130163192749023e-01
9.754906296730041504e-01,9.754717350006103516e-01,9.754434823989868164e-01,9.754257798194885254e-01,9.753975868225097656e-01
9.668636322021484375e-01,9.669488072395324707e-01,9.670407772064208984e-01,9.671223759651184082e-01,9.672150015830993652e-01
9.572195410728454590e-01,9.573032855987548828e-01,9.573930501937866211e-01,9.574732780456542969e-01,9.575634598731994629e-01
9.480530619621276855e-01,9.481355547904968262e-01,9.482225775718688965e-01,9.483020305633544922e-01,9.483897686004638672e-01
9.423753023147583008e-01,9.423549175262451172e-01,9.423218965530395508e-01,9.423028230667114258e-01,9.422698616981506348e-01
9.478083252906799316e-01,9.477877020835876465e-01,9.477530121803283691e-01,9.477336406707763672e-01,9.476991891860961914e-01
9.535980820655822754e-01,9.535768032073974609e-01,9.535405039787292480e-01,9.535208344459533691e-01,9.534847140312194824e-01
9.597543478012084961e-01,9.597324132919311523e-01,9.596947431564331055e-01,9.596745967864990234e-01,9.596367478370666504e-01
9.662882089614868164e-01,9.662657380104064941e-01,9.662263393402099609e-01,9.662057161331176758e-01,9.661664962768554688e-01
9.732114672660827637e-01,9.731885790824890137e-01,9.731474518775939941e-01,9.731264114379882812e-01,9.730852842330932617e-01
9.805369973182678223e-01,9.805134534835815430e-01,9.804705977439880371e-01,9.804487228393554688e-01,9.804061055183410645e-01
9.882783293724060059e-01,9.882540106773376465e-01,9.882093071937561035e-01,9.881872534751892090e-01,9.881426692008972168e-01
9.964500665664672852e-01,9.964252114295959473e-01,9.963786005973815918e-01,9.963557720184326172e-01,9.963096380233764648e-01
9.907605648040771484e-01,9.908342957496643066e-01,9.909046888351440430e-01,9.909752011299133301e-01,9.910467267036437988e-01
9.852157831192016602e-01,9.852885007858276367e-01,9.853572249412536621e-01,9.854271411895751953e-01,9.854964613914489746e-01
9.800305366516113281e-01,9.801026582717895508e-01,9.801694154739379883e-01,9.802387952804565430e-01,9.803065657615661621e-01
9.762056469917297363e-01,9.761785864830017090e-01,9.761261343955993652e-01,9.761012196540832520e-01,9.760490059852600098e-01
9.862033128738403320e-01,9.861755371093750000e-01,9.861207604408264160e-01,9.860956072807312012e-01,9.860410094261169434e-01
9.967160224914550781e-01,9.966877102851867676e-01,9.966306090354919434e-01,9.966046214103698730e-01,9.965477585792541504e-01
1.007767200469970703e+00,1.007737755775451660e+00,1.007678270339965820e+00,1.007651686668395996e+00,1.007592439651489258e+00
1.019381403923034668e+00,1.019351243972778320e+00,1.019289135932922363e+00,1.019261717796325684e+00,1.019200086593627930e+00
1.027895092964172363e+00,1.027963399887084961e+00,1.028021931648254395e+00,1.028087735176086426e+00,1.028147339820861816e+00
1.024803638458251953e+00,1.024871468544006348e+00,1.024928212165832520e+00,1.024993896484375000e+00,1.025051951408386230e+00
1.022042632102966309e+00,1.022109746932983398e+00,1.022165417671203613e+00,1.022230386734008789e+00,1.022286534309387207e+00
1.019607186317443848e+00,1.019674062728881836e+00,1.019727945327758789e+00,1.019792675971984863e+00,1.019847989082336426e+00
1.022821307182312012e+00,1.022786974906921387e+00,1.022714138031005859e+00,1.022683143615722656e+00,1.022610425949096680e+00
1.037539958953857422e+00,1.037504792213439941e+00,1.037428379058837891e+00,1.037396430969238281e+00,1.037320852279663086e+00
1.049675703048706055e+00,1.049741029739379883e+00,1.049791336059570312e+00,1.049854397773742676e+00,1.049905776977539062e+00
1.048471093177795410e+00,1.048535704612731934e+00,1.048584818840026855e+00,1.048647642135620117e+00,1.048697352409362793e+00
1.047589302062988281e+00,1.047653436660766602e+00,1.047701001167297363e+00,1.047763705253601074e+00,1.047811746597290039e+00
1.047029018402099609e+00,1.047093033790588379e+00,1.047139167785644531e+00,1.047201395034790039e+00,1.047248601913452148e+00
1.053019285202026367e+00,1.052978754043579102e+00,1.052888512611389160e+00,1.052852034568786621e+00,1.052762269973754883e+00
1.071769118309020996e+00,1.071727275848388672e+00,1.071632504463195801e+00,1.071594715118408203e+00,1.071500778198242188e+00
1.082644343376159668e+00,1.082707166671752930e+00,1.082749247550964355e+00,1.082810282707214355e+00,1.082853674888610840e+00
1.083391070365905762e+00,1.083453416824340820e+00,1.083494186401367188e+00,1.083555579185485840e+00,1.083597302436828613e+00
1.084471106529235840e+00,1.084533333778381348e+00,1.084572672843933105e+00,1.084633588790893555e+00,1.084674000740051270e+00
1.085886001586914062e+00,1.085947751998901367e+00,1.085985898971557617e+00,1.086046338081359863e+00,1.086085438728332520e+00
1.087637782096862793e+00,1.087699294090270996e+00,1.087736248970031738e+00,1.087796688079833984e+00,1.087834119796752930e+00
1.089729070663452148e+00,1.089790344238281250e+00,1.089826107025146484e+00,1.089886307716369629e+00,1.089922547340393066e+00
1.092163443565368652e+00,1.092224717140197754e+00,1.092258930206298828e+00,1.092318534851074219e+00,1.092353940010070801e+00
1.096143722534179688e+00,1.096090316772460938e+00,1.095964431762695312e+00,1.095916628837585449e+00,1.095791339874267578e+00
1.123131513595581055e+00,1.123075604438781738e+00,1.122942566871643066e+00,1.122892260551452637e+00,1.122759938240051270e+00
1.137555122375488281e+00,1.137615323066711426e+00,1.137645006179809570e+00,1.137704133987426758e+00,1.137734770774841309e+00
1.141530275344848633e+00,1.141590237617492676e+00,1.141618609428405762e+00,1.141677975654602051e+00,1.141707181930541992e+00
1.145885467529296875e+00,1.145945310592651367e+00,1.145972490310668945e+00,1.146031141281127930e+00,1.146059274673461914e+00
1.150627732276916504e+00,1.150687098503112793e+00,1.150712847709655762e+00,1.150771379470825195e+00,1.150798320770263672e+00
1.155764222145080566e+00,1.155823469161987305e+00,1.155847549438476562e+00,1.155906438827514648e+00,1.155931949615478516e+00
1.161303877830505371e+00,1.161363124847412109e+00,1.161385536193847656e+00,1.161444067955017090e+00,1.161468029022216797e+00
1.167255759239196777e+00,1.167314887046813965e+00,1.167335748672485352e+00,1.167394399642944336e+00,1.167417049407958984e+00
1.198174953460693359e+00,1.198097467422485352e+00,1.197906255722045898e+00,1.197837471961975098e+00,1.197647809982299805e+00
1.217783927917480469e+00,1.217842698097229004e+00,1.217859983444213867e+00,1.217917919158935547e+00,1.217936515808105469e+00
1.225265741348266602e+00,1.225324273109436035e+00,1.225339770317077637e+00,1.225397825241088867e+00,1.225414514541625977e+00
1.233219623565673828e+00,1.233278155326843262e+00,1.233291983604431152e+00,1.233349919319152832e+00,1.233365416526794434e+00
1.241659879684448242e+00,1.241718292236328125e+00,1.241730690002441406e+00,1.241788506507873535e+00,1.241802096366882324e+00
1.250604391098022461e+00,1.250659942626953125e+00,1.250670671463012695e+00,1.250728607177734375e+00,1.250740766525268555e+00
1.260064482688903809e+00,1.260120153427124023e+00,1.260129094123840332e+00,1.260186672210693359e+00,1.260196805000305176e+00
1.270060300827026367e+00,1.270115852355957031e+00,1.270123004913330078e+00,1.270180702209472656e+00,1.270189166069030762e+00
1.280610918998718262e+00,1.280666470527648926e+00,1.280671715736389160e+00,1.280729889869689941e+00,1.280736088752746582e+00
1.291737079620361328e+00,1.291792511940002441e+00,1.291795849800109863e+00,1.291853547096252441e+00,1.291858196258544922e+00
1.303460478782653809e+00,1.303515911102294922e+00,1.303516983985900879e+00,1.303575277328491211e+00,1.303577542304992676e+00
1.315804839134216309e+00,1.315860509872436523e+00,1.315859317779541016e+00,1.315917372703552246e+00,1.315917849540710449e+00
1.328796267509460449e+00,1.328851699829101562e+00,1.328848838806152344e+00,1.328906536102294922e+00,1.328904390335083008e+00
1.322855353355407715e+00,1.322963237762451172e+00,1.323063969612121582e+00,1.323173046112060547e+00,1.323274135589599609e+00
1.317236661911010742e+00,1.317343115806579590e+00,1.317441821098327637e+00,1.317549943923950195e+00,1.317648768424987793e+00
1.329859375953674316e+00,1.329915404319763184e+00,1.329906940460205078e+00,1.329965353012084961e+00,1.329958319664001465e+00
1.345245718955993652e+00,1.345301747322082520e+00,1.345291376113891602e+00,1.345349431037902832e+00,1.345339894294738770e+00
1.361413955688476562e+00,1.361469626426696777e+00,1.361456632614135742e+00,1.361515045166015625e+00,1.361503124237060547e+00
1.378402352333068848e+00,1.378458142280578613e+00,1.378442168235778809e+00,1.378500819206237793e+00,1.378485918045043945e+00
1.396252393722534180e+00,1.396308541297912598e+00,1.396289587020874023e+00,1.396348476409912109e+00,1.396331071853637695e+00
1.415010213851928711e+00,1.415066123008728027e+00,1.415044188499450684e+00,1.415103077888488770e+00,1.415082216262817383e+00
1.434723496437072754e+00,1.434779644012451172e+00,1.434754490852355957e+00,1.434813499450683594e+00,1.434789299964904785e+00
1.438385963439941406e+00,1.438487529754638672e+00,1.438571572303771973e+00,1.438673734664916992e+00,1.438758969306945801e+00
1.436338543891906738e+00,1.436438918113708496e+00,1.436521530151367188e+00,1.436623334884643555e+00,1.436705827713012695e+00
1.452687740325927734e+00,1.452745079994201660e+00,1.452711582183837891e+00,1.452771544456481934e+00,1.452740311622619629e+00
1.476037383079528809e+00,1.476094484329223633e+00,1.476057052612304688e+00,1.476117372512817383e+00,1.476082086563110352e+00
1.482861280441284180e+00,1.482960343360900879e+00,1.483036994934082031e+00,1.483137488365173340e+00,1.483214974403381348e+00
1.482568860054016113e+00,1.482667207717895508e+00,1.482741832733154297e+00,1.482841968536376953e+00,1.482917666435241699e+00
1.503016710281372070e+00,1.503075003623962402e+00,1.503028392791748047e+00,1.503089904785156250e+00,1.503044843673706055e+00
1.530842542648315430e+00,1.530900001525878906e+00,1.530848622322082520e+00,1.530910253524780273e+00,1.530860424041748047e+00
1.534477114677429199e+00,1.534574270248413086e+00,1.534643650054931641e+00,1.534741878509521484e+00,1.534812211990356445e+00
1.537465333938598633e+00,1.537525177001953125e+00,1.537467122077941895e+00,1.537529826164245605e+00,1.537473559379577637e+00
1.569128870964050293e+00,1.569187402725219727e+00,1.569124341011047363e+00,1.569187283515930176e+00,1.569125294685363770e+00
1.590900897979736328e+00,1.590996384620666504e+00,1.591059684753417969e+00,1.591157197952270508e+00,1.591221451759338379e+00
1.594010472297668457e+00,1.594105482101440430e+00,1.594167351722717285e+00,1.594264268875122070e+00,1.594326615333557129e+00
1.597621679306030273e+00,1.597717285156250000e+00,1.597776532173156738e+00,1.597873330116271973e+00,1.597933769226074219e+00
1.601741075515747070e+00,1.601835966110229492e+00,1.601893782615661621e+00,1.601990342140197754e+00,1.602048873901367188e+00
1.606374740600585938e+00,1.606469392776489258e+00,1.606524705886840820e+00,1.606621265411376953e+00,1.606677651405334473e+00
1.614023208618164062e+00,1.614086866378784180e+00,1.613995552062988281e+00,1.614064574241638184e+00,1.613975882530212402e+00
1.657055497169494629e+00,1.657118678092956543e+00,1.657019019126892090e+00,1.657087087631225586e+00,1.656989097595214844e+00
1.674728393554687500e+00,1.674822092056274414e+00,1.674870967864990234e+00,1.674966812133789062e+00,1.675016999244689941e+00
1.681714177131652832e+00,1.681807875633239746e+00,1.681854963302612305e+00,1.681950569152832031e+00,1.681998848915100098e+00
1.689278125762939453e+00,1.689371109008789062e+00,1.689416050910949707e+00,1.689512133598327637e+00,1.689557909965515137e+00
1.697431921958923340e+00,1.697525262832641602e+00,1.697567939758300781e+00,1.697663664817810059e+00,1.697707176208496094e+00
1.706189393997192383e+00,1.706282496452331543e+00,1.706323146820068359e+00,1.706418871879577637e+00,1.706460714340209961e+00
1.715565204620361328e+00,1.715658307075500488e+00,1.715697288513183594e+00,1.715792417526245117e+00,1.715832352638244629e+00
1.725575685501098633e+00,1.725668907165527344e+00,1.725705623626708984e+00,1.725800752639770508e+00,1.725838422775268555e+00
1.736238360404968262e+00,1.736330986022949219e+00,1.736365556716918945e+00,1.736460804939270020e+00,1.736495971679687500e+00
1.747571587562561035e+00,1.747664213180541992e+00,1.747696399688720703e+00,1.747791886329650879e+00,1.747824788093566895e+00
1.759595751762390137e+00,1.759688496589660645e+00,1.759717822074890137e+00,1.759813427925109863e+00,1.759843945503234863e+00
1.772332549095153809e+00,1.772424817085266113e+00,1.772452235221862793e+00,1.772547960281372070e+00,1.772575974464416504e+00
1.785805702209472656e+00,1.785897970199584961e+00,1.785922527313232422e+00,1.786018252372741699e+00,1.786044120788574219e+00
1.800039649009704590e+00,1.800132155418395996e+00,1.800154328346252441e+00,1.800250172615051270e+00,1.800273656845092773e+00
1.815062642097473145e+00,1.815155386924743652e+00,1.815174698829650879e+00,1.815270543098449707e+00,1.815291762351989746e+00
1.830903410911560059e+00,1.830996274948120117e+00,1.831012964248657227e+00,1.831109166145324707e+00,1.831127405166625977e+00
1.847593426704406738e+00,1.847686529159545898e+00,1.847700715065002441e+00,1.847796797752380371e+00,1.847812056541442871e+00
1.865166664123535156e+00,1.865259408950805664e+00,1.865270614624023438e+00,1.865366816520690918e+00,1.865379571914672852e+00
1.883659005165100098e+00,1.883751988410949707e+00,1.883760571479797363e+00,1.883857131004333496e+00,1.883866548538208008e+00
1.903110146522521973e+00,1.903203487396240234e+00,1.903208732604980469e+00,1.903305053710937500e+00,1.903311848640441895e+00
1.923562049865722656e+00,1.923655629158020020e+00,1.923657059669494629e+00,1.923754334449768066e+00,1.923757433891296387e+00
1.945059895515441895e+00,1.945153594017028809e+00,1.945151925086975098e+00,1.945249080657958984e+00,1.945249438285827637e+00
1.967652320861816406e+00,1.967746019363403320e+00,1.967740535736083984e+00,1.967838644981384277e+00,1.967834711074829102e+00
1.991392493247985840e+00,1.991486310958862305e+00,1.991477727890014648e+00,1.991575598716735840e+00,1.991568446159362793e+00
2.016336679458618164e+00,2.016430616378784180e+00,2.016418218612670898e+00,2.016516447067260742e+00,2.016505241394042969e+00
2.042546749114990234e+00,2.042641162872314453e+00,2.042624235153198242e+00,2.042723178863525391e+00,2.042707920074462891e+00
2.070089817047119141e+00,2.070184230804443359e+00,2.070163011550903320e+00,2.070261478424072266e+00,2.070242166519165039e+00
2.099036455154418945e+00,2.099130630493164062e+00,2.099105358123779297e+00,2.099204301834106445e+00,2.099180459976196289e+00
2.129464626312255859e+00,2.129559755325317383e+00,2.129528522491455078e+00,2.129628896713256836e+00,2.129599809646606445e+00
2.161459684371948242e+00,2.161554336547851562e+00,2.161518573760986328e+00,2.161618709564208984e+00,2.161585092544555664e+00
2.195111989974975586e+00,2.195207118988037109e+00,2.195166349411010742e+00,2.195266723632812500e+00,2.195227622985839844e+00
2.230522871017456055e+00,2.230618476867675781e+00,2.230571031570434570e+00,2.230671882629394531e+00,2.230626821517944336e+00
2.267800092697143555e+00,2.267895221710205078e+00,2.267842054367065430e+00,2.267943382263183594e+00,2.267892122268676758e+00
2.307061910629272461e+00,2.307157516479492188e+00,2.307097911834716797e+00,2.307199239730834961e+00,2.307141542434692383e+00
2.348438739776611328e+00,2.348535060882568359e+00,2.348467588424682617e+00,2.348569869995117188e+00,2.348505258560180664e+00
2.392072200775146484e+00,2.392168283462524414e+00,2.392093658447265625e+00,2.392195701599121094e+00,2.392124176025390625e+00
2.438118219375610352e+00,2.438214302062988281e+00,2.438131093978881836e+00,2.438234090805053711e+00,2.438153982162475586e+00
2.486747026443481445e+00,2.486843824386596680e+00,2.486752271652221680e+00,2.486854791641235352e+00,2.486766576766967773e+00
2.538148641586303711e+00,2.538244247436523438e+00,2.538143157958984375e+00,2.538246870040893555e+00,2.538149118423461914e+00
2.592529058456420898e+00,2.592624902725219727e+00,2.592514276504516602e+00,2.592617273330688477e+00,2.592509984970092773e+00
2.650119543075561523e+00,2.650215864181518555e+00,2.650093555450439453e+00,2.650197267532348633e+00,2.650079011917114258e+00
2.711175441741943359e+00,2.711272001266479492e+00,2.711137533187866211e+00,2.711241245269775391e+00,2.711110830307006836e+00
2.775981187820434570e+00,2.776076555252075195e+00,2.775928735733032227e+00,2.776034116744995117e+00,2.775889873504638672e+00
2.844851732254028320e+00,2.844947099685668945e+00,2.844785213470458984e+00,2.844889640808105469e+00,2.844732522964477539e+00
2.918142318725585938e+00,2.918237447738647461e+00,2.918060779571533203e+00,2.918164491653442383e+00,2.917991638183593750e+00
2.996250629425048828e+00,2.996344327926635742e+00,2.996150732040405273e+00,2.996254205703735352e+00,2.996065139770507812e+00
3.079623222351074219e+00,3.079716205596923828e+00,3.079503297805786133e+00,3.079607486724853516e+00,3.079399347305297852e+00
3.168765783309936523e+00,3.168858766555786133e+00,3.168624401092529297e+00,3.168728351593017578e+00,3.168499708175659180e+00
3.264251708984375000e+00,3.264343023300170898e+00,3.264085531234741211e+00,3.264188528060913086e+00,3.263936996459960938e+00
3.366733789443969727e+00,3.366822719573974609e+00,3.366540193557739258e+00,3.366641283035278320e+00,3.366365671157836914e+00
